Time(sec),sum,GPU0_L0_rx,GPU0_L0_tx,GPU0_L1_rx,GPU0_L1_tx,GPU0_L2_rx,GPU0_L2_tx,GPU0_L3_rx,GPU0_L3_tx,GPU1_L0_rx,GPU1_L0_tx,GPU1_L1_rx,GPU1_L1_tx,GPU1_L2_rx,GPU1_L2_tx,GPU1_L3_rx,GPU1_L3_tx,GPU2_L0_rx,GPU2_L0_tx,GPU2_L1_rx,GPU2_L1_tx,GPU2_L2_rx,GPU2_L2_tx,GPU2_L3_rx,GPU2_L3_tx,GPU2_L4_rx,GPU2_L4_tx,GPU3_L0_rx,GPU3_L0_tx,GPU3_L1_rx,GPU3_L1_tx,GPU3_L2_rx,GPU3_L2_tx,GPU3_L3_rx,GPU3_L3_tx,GPU3_L4_rx,GPU3_L4_tx
18.950413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.492659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.034158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.575713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.117770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.659917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.201515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.741981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.282797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.823760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.365142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.906389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.447030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.988670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.530587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.073118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.610141,139671704000.000000,0.000000,0.000000,0.000000,0.000000,69770096000.000000,0.000000,0.000000,0.000000,0.000000,69901608000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.147153,346034648000.000000,0.000000,0.000000,44766880000.000000,0.000000,128000000000.000000,0.000000,0.000000,0.000000,0.000000,128000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45267768000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.684864,593234872000.000000,19774000000.000000,0.000000,128000000000.000000,0.000000,128000000000.000000,0.000000,19955776000.000000,0.000000,0.000000,128000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20695304000.000000,0.000000,0.000000,0.000000,20809792000.000000
29.222368,885871816000.000000,64000000000.000000,0.000000,128000000000.000000,0.000000,128000000000.000000,58870696000.000000,64000000000.000000,0.000000,59001120000.000000,128000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64000000000.000000,0.000000,0.000000,0.000000,64000000000.000000
29.760054,1127373960000.000000,64000000000.000000,0.000000,128000000000.000000,0.000000,128000000000.000000,128000000000.000000,64000000000.000000,0.000000,128000000000.000000,128000000000.000000,0.000000,0.000000,25720856000.000000,0.000000,25777584000.000000,0.000000,0.000000,25850184000.000000,0.000000,128000000000.000000,0.000000,0.000000,0.000000,26025336000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64000000000.000000,0.000000,0.000000,0.000000,64000000000.000000
30.297559,1409897640000.000000,64000000000.000000,0.000000,128000000000.000000,0.000000,128000000000.000000,128000000000.000000,64000000000.000000,0.000000,128000000000.000000,128000000000.000000,64671064000.000000,0.000000,64000000000.000000,0.000000,64000000000.000000,0.000000,0.000000,64000000000.000000,0.000000,128000000000.000000,0.000000,0.000000,0.000000,64000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65226576000.000000,0.000000,64000000000.000000,0.000000,0.000000,0.000000,64000000000.000000
30.835272,1615720624000.000000,64000000000.000000,0.000000,128000000000.000000,39610280000.000000,128000000000.000000,128000000000.000000,64000000000.000000,0.000000,128000000000.000000,128000000000.000000,128000000000.000000,0.000000,64000000000.000000,0.000000,64000000000.000000,0.000000,0.000000,64000000000.000000,40110344000.000000,128000000000.000000,0.000000,0.000000,0.000000,64000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128000000000.000000,0.000000,64000000000.000000,0.000000,0.000000,0.000000,64000000000.000000
31.372963,1852536424000.000000,64000000000.000000,0.000000,128000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,0.000000,128000000000.000000,128000000000.000000,128000000000.000000,0.000000,64000000000.000000,15010808000.000000,64000000000.000000,15067544000.000000,15142008000.000000,64000000000.000000,128000000000.000000,128000000000.000000,0.000000,0.000000,15316064000.000000,64000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128000000000.000000,0.000000,64000000000.000000,0.000000,0.000000,0.000000,64000000000.000000
31.910597,2230987104000.000000,64000000000.000000,0.000000,128000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,0.000000,128000000000.000000,128000000000.000000,128000000000.000000,0.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,45579328000.000000,0.000000,64000000000.000000,64000000000.000000,45697176000.000000,0.000000,0.000000,45767608000.000000,0.000000,128000000000.000000,0.000000,64000000000.000000,0.000000,45942992000.000000,0.000000,64000000000.000000
32.448135,2600122400000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,19783712000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,0.000000,64000000000.000000,64000000000.000000,64000000000.000000,0.000000,0.000000,64000000000.000000,20338688000.000000,128000000000.000000,64000000000.000000,64000000000.000000,0.000000,64000000000.000000,64000000000.000000,64000000000.000000
32.985685,2807048712000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,123245952000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,0.000000,64000000000.000000,64000000000.000000,64000000000.000000,0.000000,0.000000,64000000000.000000,123802760000.000000,128000000000.000000,64000000000.000000,64000000000.000000,0.000000,64000000000.000000,64000000000.000000,64000000000.000000
33.529635,3072000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000
34.073776,3072000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,128000000000.000000,128000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000,64000000000.000000
